id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12339208,Beautiful Lake Union Views!,60669031,Charles,Queen Anne,East Queen Anne,47.64032196,-122.3462893,Entire home/apt,250,30,3,6/23/2016,0.1,1,319
12343805,"Quiet, light-filled loft",4792476,Alissa,Other neighborhoods,Wedgwood,47.69562348,-122.2840724,Entire home/apt,100,20,20,9/5/2018,0.66,1,258
12344306,Space Needle High Rise 1 BR 6 DN,50550045,Lilly & Mackenzie,Downtown,Belltown,47.61633055,-122.3475295,Entire home/apt,149,5,45,10/28/2018,1.46,163,143
12355870,Cozy Central Seattle Craft home + garden,34326670,Anna,Central Area,Minor,47.61199062,-122.3032074,Entire home/apt,265,4,3,7/31/2018,0.1,1,0
12359179,Spacious Seattle House with A/C (Monthly Discount),66755146,Jason,West Seattle,Alki,47.57007025,-122.3993064,Entire home/apt,500,6,2,7/30/2018,0.07,1,62
12360792,2 Bedroom Capitol Hill Condo,30726658,Michael,Capitol Hill,Broadway,47.61636154,-122.3258366,Entire home/apt,175,2,0,,,1,0
12361223,Amazing Bay View 2 Pike Place Suite. 99 Walkscore,29051256,Eve And Katrina,Downtown,Pike-Market,47.61017293,-122.3408299,Entire home/apt,299,2,67,6/12/2017,2.15,29,365
12361758,Garden Bungalow in Fremont,28032023,April And Jason,Other neighborhoods,Fremont,47.65919518,-122.3634978,Entire home/apt,64,3,1,12/7/2016,0.04,1,0
12361783,Amazing Bay View 4 Pike Place 1BD. 99 Walkscore,29051256,Eve And Katrina,Downtown,Pike-Market,47.61146453,-122.3414893,Entire home/apt,319,2,44,5/19/2017,1.41,29,365
12365398,Montlake Craftsman with backyard,2641731,Jon,Capitol Hill,Montlake,47.64066946,-122.3064388,Entire home/apt,189,7,6,7/31/2017,0.21,1,0
12365809,"Private, king bed hideaway near U-District",61554618,Carl & Bethe,University District,University District,47.66755277,-122.3011626,Entire home/apt,79,31,82,10/16/2017,2.91,1,0
12370400,Luxurious Upper Queen Anne Apt with Stunning View,35345670,Brigid,Queen Anne,West Queen Anne,47.63808662,-122.3637426,Entire home/apt,159,2,101,10/29/2018,3.28,1,348
12378099,"Autumn Leaves Room, 10 min drive to downtown",26967583,Dario,Queen Anne,North Queen Anne,47.64679189,-122.357204,Private room,30,1,178,10/29/2018,5.66,96,28
12378237,"The Seaside Dream Room, 10 min drive to downtown",26967583,Dario,Queen Anne,North Queen Anne,47.64626792,-122.3573614,Private room,30,1,163,10/28/2018,5.19,96,42
12379796,Wallingford Quiet Top Floor,66909032,Randy,Other neighborhoods,Wallingford,47.65295183,-122.3397452,Entire home/apt,130,2,31,10/21/2018,1.12,4,351
12384947,Important Historical Chateau lake home. Lake view,47021992,Jennifer,Lake City,Cedar Park,47.72784479,-122.2817074,Private room,350,1,1,6/10/2018,0.19,2,365
12386092,Rain City Garden Suite with Private Entry,63507234,Mara,Northgate,Pinehurst,47.71762205,-122.3155652,Private room,85,1,10,9/20/2016,0.34,1,0
12387993,Spacious 1BD w/bath;pking & views,66973206,Laura,West Seattle,North Admiral,47.59081206,-122.3886661,Private room,55,2,106,11/3/2018,3.48,1,89
12409163,Charming Garden Suite just steps to Green Lake!,39642955,Christine,Other neighborhoods,Phinney Ridge,47.67751426,-122.3473909,Entire home/apt,118,2,58,7/9/2018,1.88,1,255
12412283,Heart of Capitol Hill,829857,Conor,Capitol Hill,Broadway,47.61958069,-122.3223245,Private room,75,3,61,10/28/2018,1.97,1,328
12412642,"Bright, convenient cap hill studio",65217976,Scott,Capitol Hill,Broadway,47.62270711,-122.313065,Entire home/apt,97,3,0,,,1,0
12423091,Earthy Home with Heavenly Bed,3394576,Bridget,Other neighborhoods,Phinney Ridge,47.67917566,-122.3469419,Entire home/apt,300,3,55,11/1/2018,2.25,1,53
12426021,Comfy Room w/Full Bath,52868801,Juliana,Ballard,West Woodland,47.66646139,-122.3618029,Private room,45,3,16,10/10/2018,0.58,1,16
12426069,Cozy Carriage Home Near The Center Of The Universe,67212673,Sam,Other neighborhoods,Wallingford,47.65057957,-122.3417776,Entire home/apt,85,1,122,10/20/2018,4.03,1,339
12429592,Waterfront condo in the city2BR/2BA on Lk Union,67221163,Jeffi,Capitol Hill,Portage Bay,47.64993532,-122.3223815,Entire home/apt,300,30,7,9/2/2018,0.24,1,43
12431572,Whimsical Studio in Prime Location,595610,Elena,Capitol Hill,Broadway,47.61996807,-122.3167509,Entire home/apt,135,2,244,10/28/2018,7.77,33,43
12437023,Family-friendly 2-floor Apartment in Fremont!,13360020,Pingping,Other neighborhoods,Fremont,47.66042482,-122.354999,Entire home/apt,105,5,36,9/16/2018,1.21,1,257
12449616,LIVE LIKE A LOCAL IN THIS 1924 RENOVATED HOME,12420261,Kari,Rainier Valley,Mount Baker,47.58011249,-122.2937983,Entire home/apt,145,15,8,10/8/2018,1.19,5,316
12456183,Pinehurst Garden Park Suite,67398398,Emma,Lake City,Victory Heights,47.7119506,-122.3023555,Entire home/apt,75,2,39,10/28/2018,1.64,1,259
12469723,Sweet Cottage family neighborhood,67487760,Ruth,Other neighborhoods,Phinney Ridge,47.66746326,-122.3547018,Entire home/apt,200,2,0,,,1,0
12473960,2-level Flat in downtown Fremont,14012754,Lara,Other neighborhoods,Fremont,47.65454117,-122.3554895,Entire home/apt,145,2,156,11/11/2018,5.08,4,263
12474364,Entire place in North Seattle,50882557,Jonny,Northgate,Pinehurst,47.72998166,-122.3142066,Entire home/apt,169,2,14,8/12/2018,0.7,1,0
12476587,N.Beacon Hill - Centrally Located - Walk to Train,4849260,Kate,Beacon Hill,North Beacon Hill,47.57332739,-122.3011832,Entire home/apt,120,5,2,12/27/2016,0.09,1,0
12495116,Greenlake Garden Getaway,57819852,Kalli,Other neighborhoods,Wallingford,47.67090342,-122.3292883,Entire home/apt,92,2,142,11/4/2018,4.56,1,300
12495817,Pike & Pine Capital Hill Corporate Housing 3 - IC,50550045,Lilly & Mackenzie,Capitol Hill,Broadway,47.61521875,-122.3231175,Entire home/apt,160,2,39,10/10/2018,1.31,163,143
12495915,Pike & Pine Capital Hill Corporate Housing 2 - IB,50550045,Lilly & Mackenzie,Downtown,First Hill,47.61313681,-122.321703,Entire home/apt,160,2,41,10/28/2018,1.39,163,139
12496064,Pike & Pine Capital Hill Corporate Housing  1 - IA,50550045,Lilly & Mackenzie,Capitol Hill,Broadway,47.61513305,-122.3206213,Entire home/apt,239,2,46,10/28/2018,1.6,163,135
12497002,Relaxing Retreat w Seasonal Gardens,33610698,Alejandra,Magnolia,Lawton Park,47.65202055,-122.3941863,Entire home/apt,199,1,89,10/21/2018,3,2,215
12497708,Butchart's Garden Apt. Near Locks,58896552,Shelley And Bart,Ballard,Adams,47.67122919,-122.3938871,Entire home/apt,99,2,145,11/11/2018,4.7,1,331
12510231,Bright Modern Madison Valley,3610620,Katherine,Central Area,Mann,47.62060325,-122.2978889,Entire home/apt,99,2,116,11/4/2018,3.86,1,72
12516858,Modern North Seattle Townhouse,48606713,Nathan,Northgate,Haller Lake,47.70664216,-122.3415466,Entire home/apt,250,3,5,6/25/2017,0.17,2,0
12518952,Beautiful 2BR Greenlake Craftsman,12677600,Joe,Other neighborhoods,Green Lake,47.68362986,-122.3322035,Entire home/apt,200,3,10,8/27/2018,0.35,1,176
12519058,近SSC和市中心的独立屋单人间,67803585,Julia,Delridge,Highland Park,47.52208396,-122.3475461,Private room,500,180,0,,,1,364
12524012,"Great views, short-term lease in Cap Hill",57892535,Jocelyn,Capitol Hill,Broadway,47.62343171,-122.3273487,Private room,50,21,1,4/30/2018,0.15,1,83
12537842,Classic Queen Anne Craftsman,39395381,Anne Marie,Queen Anne,East Queen Anne,47.64099901,-122.3531144,Entire home/apt,425,5,7,9/4/2018,0.25,1,7
12540452,Shiny house in the garden,2095262,Karen & Scott,Rainier Valley,Columbia City,47.54737337,-122.2801846,Entire home/apt,75,2,105,8/29/2018,3.39,1,0
12548241,Green Lake Craftsman,54444576,Mike,Other neighborhoods,Green Lake,47.67455056,-122.326162,Entire home/apt,150,3,1,8/19/2016,0.04,1,0
12562015,Oasis in heart of Capitol Hill,5090495,Lc,Capitol Hill,Broadway,47.61984933,-122.3216048,Entire home/apt,175,2,1,8/7/2016,0.04,1,0
12563525,Modern Green Lake Tudor (4 bed/3 bath),68108258,Marita,Other neighborhoods,Wallingford,47.67034346,-122.3289561,Entire home/apt,250,3,5,9/2/2018,0.21,1,73
12564417,Room in Capital Hill townhouse,1628340,Megan,Central Area,Minor,47.61168778,-122.3157366,Private room,45,1,104,10/28/2018,3.34,2,230
12566321,"Red Door Flat, Luxurious Studio in West Seattle",41431186,Carol & Ian,West Seattle,Alki,47.56525159,-122.4015124,Entire home/apt,129,2,96,11/4/2018,4,1,332
12568656,Jicama Houseboat,13784525,Michael,Cascade,Westlake,47.63630266,-122.3405013,Entire home/apt,200,1,222,11/3/2018,7.17,5,78
12569638,Carrot Houseboat,13784525,Michael,Cascade,Westlake,47.6350267,-122.3401249,Entire home/apt,150,1,137,11/10/2018,4.57,5,9
12570137,Private room in Montlake,8798230,Cb,Capitol Hill,Montlake,47.64245112,-122.3033702,Private room,48,2,48,9/3/2018,1.59,1,0
12571309,Urban Retreat near Link Light Rail,68168190,Claudia,Rainier Valley,Dunlap,47.52761915,-122.2780528,Entire home/apt,85,3,150,11/4/2018,4.85,1,33
12571554,Bedroom in Capital Hill townhouse,1628340,Megan,Central Area,Minor,47.61016391,-122.3152254,Private room,60,2,55,10/31/2018,1.78,2,216
12571643,Modern&Luxury Fremont-walk to GOOGL,68010866,Greg,Other neighborhoods,Fremont,47.65193584,-122.352924,Private room,195,1,10,8/3/2018,0.33,2,90
12572643,"Modern, Cozy Room w/ Private Bath",51110074,Jessica & Tony,Central Area,Atlantic,47.59567263,-122.3020005,Private room,59,3,253,11/5/2018,8.17,2,31
12573882,Near Greenlake-stylish-cozy-family friendly-prkg,68186108,Sabina,Other neighborhoods,Ravenna,47.67976118,-122.3108142,Entire home/apt,119,1,182,10/30/2018,6.04,1,260
12584274,Hotel Room-esque Studio in Heart of West Seattle,10134221,Erika,West Seattle,Genesee,47.5658159,-122.3861901,Entire home/apt,95,1,128,10/28/2018,4.13,3,121
12592316,Large studio apt near Capitol Hill & Seattle U,986445,Tri,Central Area,Minor,47.60660427,-122.3147267,Entire home/apt,60,3,155,11/12/2018,5.39,5,12
12601662,Cozy Artist House in Fremont,68385710,Leslie,Other neighborhoods,Fremont,47.65784983,-122.3627449,Entire home/apt,165,3,38,9/20/2018,1.29,1,320
12602176,Modern room with private bath,48606713,Nathan,Northgate,Haller Lake,47.70504353,-122.341508,Private room,100,1,4,9/3/2017,0.26,2,287
12605930,Secluded Beach-Side Retreat in West Seattle,26079258,Evan,West Seattle,Fauntleroy,47.5159963,-122.3942004,Entire home/apt,95,1,119,10/26/2018,4.34,1,233
12607679,Family Friendly Wallingford Home,3787322,Kimberly,Other neighborhoods,Wallingford,47.6545948,-122.334363,Entire home/apt,395,3,0,,,1,358
12609601,Cozy basement suite with large patio & hot tub,6916368,Michael,Northgate,Maple Leaf,47.69537417,-122.3175835,Entire home/apt,100,1,176,11/13/2018,12.91,1,66
12610333,"Air conditioned Romantic, English Garden Cottage",68448676,Jacqueline,Rainier Valley,Mount Baker,47.56844091,-122.2855145,Entire home/apt,139,1,93,11/11/2018,3,1,65
12611893,"""Hermitage"" Modern Cozy 2 Bedroom Suite Queen Anne",3458990,Jeanette & Ned,Queen Anne,West Queen Anne,47.63915746,-122.3694088,Private room,130,2,52,8/25/2018,1.72,4,63
12612702,Bed & bath in townhouse *with a twist*,68160703,Gabriel,Northgate,North College Park,47.69378522,-122.3420236,Private room,300,1,38,10/1/2018,1.92,1,318
12623261,Capitol Hill/Downtown Studio,45287165,Ming,Capitol Hill,Broadway,47.61607393,-122.3268941,Shared room,140,1,9,8/21/2016,0.3,1,0
12625278,Sweet room on Capitol Hill.,16718874,Patrice,Capitol Hill,Stevens,47.62226297,-122.3083751,Private room,50,2,114,11/5/2018,3.69,1,358
12649999,Gorgeous apt in vintage bldg-B,10013531,Cate,Capitol Hill,Broadway,47.62179376,-122.3192869,Entire home/apt,110,4,142,11/7/2018,4.57,5,172
12650541,"Sunny, Spacious House in U-District",68714146,Laura,University District,University District,47.6636029,-122.320615,Private room,68,3,92,1/4/2018,2.98,1,318
12655387,1 Bedroom Loft Seattle/Capitol Hill,40817882,Jason,Capitol Hill,Broadway,47.61482071,-122.3174893,Entire home/apt,300,1,21,11/6/2016,0.69,1,0
12659037,Mercedes Benz Sprinter Luxury RV Seattle,45257902,Senthil,Capitol Hill,Broadway,47.63349961,-122.31476,Entire home/apt,99,2,8,8/27/2018,0.42,1,365
12672933,Sweet Craftsman w/ Gourmet Kitchen,68858041,Sara,Central Area,Harrison/Denny-Blaine,47.62213489,-122.2907773,Entire home/apt,249,5,4,9/4/2018,0.14,1,10
12682044,Live Like a Local in Seattle,160789,Darrell,Ballard,Loyal Heights,47.68755079,-122.3914195,Entire home/apt,119,3,7,5/8/2017,0.26,2,342
12682209,Downtown Seattle Near Everything!,52553028,Ada,Downtown,International District,47.59718882,-122.3242565,Private room,180,2,30,10/3/2016,0.99,1,0
12683850,Cozy Artist Getaway in Central District,68929533,Tabitha,Central Area,Leschi,47.59319429,-122.2969596,Private room,73,1,3,9/17/2016,0.11,1,0
12684750,"Modern, private, Mother-in-law.",1801353,Leyna,Beacon Hill,North Beacon Hill,47.57769963,-122.3042355,Entire home/apt,130,3,44,6/24/2018,1.47,1,90
12685905,MODERN & LUXURY 1-br - heart of Fremont,68010866,Greg,Other neighborhoods,Fremont,47.65245032,-122.351674,Entire home/apt,800,1,0,,,2,0
12686291,Bright 1 Bedroom Apartment in House,3955891,Cassy & Steve,Delridge,Highland Park,47.53011123,-122.3480073,Entire home/apt,90,2,25,8/27/2017,0.9,1,0
12704096,Private room in a restored 110+ yo Pacific NW home,29517730,Marilyn,Central Area,Mann,47.61009838,-122.3013228,Private room,62,3,9,9/25/2018,0.47,3,328
12708859,Seattle’s Newest Tiny Home w/Easy City Access!,61853491,Jennifer,Seward Park,Seward Park,47.54204465,-122.2675465,Entire home/apt,200,2,23,6/27/2018,0.77,1,349
12713047,Green Lake Perch,1440536,Leigh,Other neighborhoods,Wallingford,47.66808749,-122.3243361,Entire home/apt,199,1,5,9/6/2016,0.17,1,0
12730043,Urban Tree House,17982106,Kirk,Lake City,Meadowbrook,47.71475384,-122.2971751,Entire home/apt,150,3,9,8/21/2018,0.29,1,321
12737616,NW Studio in Heart of Cap Hill,595610,Elena,Capitol Hill,Broadway,47.62085869,-122.3169029,Entire home/apt,135,2,246,10/28/2018,7.93,33,29
12740637,"The Camlin, WA, 1 Bedroom #1",10981379,Jan,Downtown,Central Business District,47.61297257,-122.3318224,Entire home/apt,141,1,5,10/19/2018,0.25,8,120
12749302,Classic Home in Central Seattle,15657001,Thomas & Maret,Central Area,Mann,47.6160924,-122.2978405,Private room,70,1,121,11/7/2018,4.37,1,53
12753146,Heart of Ballard!,69368672,Sara & Danny,Ballard,Adams,47.67245752,-122.3921393,Entire home/apt,180,4,55,11/5/2018,1.9,1,157
12756590,Gorgeous Capitol Hill Apartment,10251596,Suzanne,Capitol Hill,Stevens,47.61895141,-122.3053309,Entire home/apt,140,2,2,10/2/2016,0.07,1,0
12760073,Stay on a Houseboat with Stunning Coastline Views,69414927,Michaelle,Cascade,Westlake,47.63795405,-122.3404562,Entire home/apt,300,1,231,10/14/2018,7.55,2,354
12761753,Charming Seattle Oasis - 2br/1ba + kitchen,53061761,Tiffany,Northgate,Maple Leaf,47.69491062,-122.3161091,Entire home/apt,99,3,58,10/15/2018,1.93,1,0
12763914,"Capitol Hill Sunny Room - Fir Floors, Garden View",69441218,Tiffany,Capitol Hill,Stevens,47.62691624,-122.2985208,Private room,65,1,1,5/30/2016,0.03,1,0
12765086,Soooooo good!,13464919,Matt,Other neighborhoods,Ravenna,47.67801745,-122.2972142,Private room,53,1,1,5/5/2016,0.03,1,0
12765448,Fremont Seattle,4201326,Yuying,Other neighborhoods,Fremont,47.65290439,-122.3484746,Entire home/apt,220,1,6,5/25/2017,0.2,1,0
12765955,Bedroom Available by Space Needle,12157586,Bridget,Downtown,Belltown,47.61755423,-122.3556354,Private room,50,1,0,,,1,0
12766030,Cherry Hill House - Kennedy Suite,35396029,Nick,Central Area,Minor,47.60487572,-122.3118891,Entire home/apt,130,2,176,10/27/2018,5.69,9,74
12774891,Bright Spot In Heart Of Wallingford,21374179,Alex,Other neighborhoods,Wallingford,47.66108944,-122.3371261,Entire home/apt,90,1,200,11/3/2018,6.61,1,76
12779947,Spacious 1 Bdrm with Scenic Views,69540724,Ben,Capitol Hill,Stevens,47.63024757,-122.301814,Entire home/apt,124,30,57,7/31/2017,1.87,1,229
12783095,99 Space Needle Condos 2BD 3,8534462,Nadia,Downtown,Belltown,47.617677,-122.3493133,Entire home/apt,309,28,9,11/13/2016,0.3,311,229
12783576,99 Space Needle Condos 2BD 5,8534462,Nadia,Downtown,Belltown,47.61801551,-122.347712,Entire home/apt,309,28,13,6/26/2018,0.42,311,312
12783749,99 Space Needle Condos 2BD 6,8534462,Nadia,Downtown,Belltown,47.61734376,-122.3491108,Entire home/apt,309,28,4,8/14/2016,0.14,311,365
12784082,Cozy Madison 1 Bedroom,41599258,Meagan,Capitol Hill,Stevens,47.62141368,-122.3005523,Entire home/apt,100,2,16,9/27/2018,0.6,1,0
12784084,Cherry Hill House - Roosevelt Pad,35396029,Nick,Central Area,Minor,47.60656428,-122.3137071,Entire home/apt,115,2,162,10/24/2018,5.28,9,75
12786096,Wallingford MODERN.  LOCATION!!,63674214,Liz,Other neighborhoods,Wallingford,47.66352196,-122.3416204,Entire home/apt,99,2,41,9/28/2018,1.37,5,330
12793686,Private room (bath) in Queen Anne,119809,Sze Man,Queen Anne,East Queen Anne,47.62893759,-122.3454585,Private room,105,2,1,8/9/2016,0.04,1,99
12797966,We love this home.  You will too.,16260079,Scott,Rainier Valley,Columbia City,47.5568503,-122.2793342,Entire home/apt,250,4,3,7/27/2016,0.1,1,0
12798217,Wallingford Private bed and bath,31404048,Elaine & David,Other neighborhoods,Wallingford,47.66277197,-122.3359293,Private room,85,2,53,10/17/2018,1.79,1,178
12811781,"Fremont Town House, Backyard Garden",7940078,John,Other neighborhoods,Fremont,47.65437559,-122.356168,Private room,59,2,117,10/30/2018,3.84,2,90
12812601,"Large Private Quiet 1 BR Suite near UW, Children's",69864273,Karen,Other neighborhoods,Roosevelt,47.68774651,-122.3075264,Entire home/apt,90,2,20,9/6/2018,0.66,1,67
12813296,Quiet MIL w/parking and lots of space - 1300 sq ft,69874148,Matt & Sarah,Rainier Valley,Columbia City,47.54688016,-122.2809806,Entire home/apt,115,2,16,11/13/2017,0.59,1,0
12813549,Perfect Location for Tired Traveler,26946463,Ursula,Capitol Hill,Stevens,47.62944361,-122.3072715,Private room,95,1,2,8/20/2016,0.07,1,0
12815282,"Crisp, Modern, New& Clean townhouse",19410541,Tony,Other neighborhoods,Phinney Ridge,47.68277231,-122.3462536,Entire home/apt,160,1,1,6/21/2016,0.03,1,0
12827132,Large modern home in North Seattle!,10130655,Peter,Lake City,Victory Heights,47.70803054,-122.303237,Private room,150,1,1,5/4/2016,0.03,1,0
12829477,Central Seattle private room & bath,8693773,Greg,Central Area,Minor,47.60738632,-122.3111341,Private room,90,3,30,11/5/2018,1.12,1,59
12829873,Garden Path on Queen Anne Hill,61663363,Kimberly,Queen Anne,East Queen Anne,47.63667968,-122.3549005,Entire home/apt,180,2,90,10/23/2018,3.37,1,66
12831734,Prime location Modern apartment in Capitol Hill,4460223,Shane,Capitol Hill,Broadway,47.6154902,-122.32263,Entire home/apt,168,2,113,11/12/2018,4,7,269
12834266,a bedroom in a 2-bedroom apartment,38319663,Davina,University District,University District,47.65738595,-122.3154767,Shared room,30,1,0,,,1,0
12835141,The Courtyard,57465462,Fifi,University District,University District,47.65615598,-122.3209799,Entire home/apt,85,3,67,10/22/2018,2.18,3,160
12835869,The Hawk's Nest Houseboat,7624474,Kevin,Other neighborhoods,Fremont,47.64967671,-122.3479027,Entire home/apt,175,2,27,11/4/2018,0.91,1,365
12836523,Beautiful city loft in Queen Anne,19656603,Kang,Queen Anne,East Queen Anne,47.63358085,-122.3566276,Entire home/apt,220,1,6,1/1/2018,0.22,1,364
12837073,1908 Craftsman - Lake Union Room,34219060,Cody,Capitol Hill,Portage Bay,47.64443099,-122.3220666,Private room,150,2,84,10/15/2018,2.73,3,0
12847258,Seattle Microhome centrally located - free parking,5312600,Rainer,Central Area,Madrona,47.61650185,-122.295664,Entire home/apt,89,2,26,10/14/2018,0.86,3,130
12849373,Views of Lake Union & Seattle Skyline,34665595,Lisa,Other neighborhoods,Wallingford,47.65417083,-122.3285651,Entire home/apt,300,5,15,9/3/2018,0.54,2,63
12850858,Magnolia Memories,70204462,Debra,Magnolia,Southeast Magnolia,47.6453964,-122.4009444,Entire home/apt,189,2,8,7/5/2018,0.31,1,235
